product_id,product_name,category,subcategory,brand,supplier_id,standard_cost,list_price,unit_weight_lbs,hazmat_flag,temperature_controlled_flag,launch_date,product_status
SKU0000653,Pro Stationery Item 653,Office,Organization,Northline,SUP00083,55.07,94.21,57.204,True,False,2020-12-29,Active
SKU0000654,Classic Stationery Item 654,Office,Printing,Nimbus,SUP00073,164.46,366.24,46.897,False,False,2024-05-02,Active
SKU0000655,Ultra Stationery Item 655,Office,Desk Setup,Solace,SUP00043,255.89,713.68,60.449,True,False,2022-03-15,Active
SKU0000656,Classic Basics Item 656,Apparel,Outerwear,Solace,SUP00042,49.5,70.67,23.841,False,False,,Discontinued
SKU0000657,Ultra Pantry Item 657,Grocery,Frozen,Solace,SUP00039,216.77,402.47,38.16,False,False,,Active
SKU0000658,Ultra Frozen Item 658,Grocery,Pantry,Aster,SUP00055,162.42,302.76,68.886,False,True,,Seasonal
SKU0000659,Essential Desk Setup Item 659,Office,Printing,Northline,SUP00040,217.93,573.36,64.228,False,False,2025-08-30,Seasonal
SKU0000660,Pro Footwear Item 660,Apparel,Footwear,Aster,SUP00090,16.29,27.81,42.512,True,True,,Active
SKU0000661,Premium Fitness Item 661,Apparel,Footwear,Nimbus,SUP00103,24.97,35.11,6.52,False,False,2022-05-14,Active
SKU0000662,Ultra Kitchen Item 662,Home,Lighting,Cobalt,SUP00044,114.05,200.48,12.529,True,False,2025-08-30,Seasonal
SKU0000663,Classic Accessories Item 663,Electronics,Computing,Nimbus,SUP00033,112.15,214.05,13.56,False,False,2024-07-06,Active
SKU0000664,Premium Audio Item 664,Electronics,Accessories,Aster,SUP00111,237.21,638.8,24.016,False,False,2020-05-25,Discontinued
SKU0000665,Ultra Fitness Item 665,Apparel,Fitness,Everpeak,SUP00061,100.23,183.14,69.075,False,True,2025-08-20,Active
SKU0000666,Eco Pantry Item 666,Grocery,Beverage,Everpeak,SUP00036,191.23,319.6,47.567,True,False,2020-09-14,Discontinued
SKU0000667,Eco Pharmacy Item 667,Health,Personal Care,Everpeak,SUP00109,282.23,443.76,35.35,False,False,2025-08-30,Discontinued
SKU0000668,Ultra Storage Item 668,Home,Kitchen,Nimbus,SUP00069,156.75,216.27,31.542,False,True,,Seasonal
SKU0000669,Ultra Computing Item 669,Electronics,Smart Home,Cobalt,SUP00002,67.35,166.62,5.452,False,False,2023-08-07,Discontinued
SKU0000670,Essential Accessories Item 670,Electronics,Smart Home,Solace,SUP00022,,292.11,28.215,False,True,2021-06-29,Active
SKU0000671,Essential Outerwear Item 671,Apparel,Outerwear,Nimbus,SUP00051,44.98,56.34,28.735,True,False,,Discontinued
SKU0000672,Compact Pantry Item 672,Grocery,Pantry,Cobalt,SUP00062,87.45,201.76,33.954,True,True,,Seasonal
SKU0000673,Ultra Snack Item 673,Grocery,Frozen,Solace,SUP00070,116.56,235.05,20.318,False,False,,Discontinued
SKU0000674,Ultra Pantry Item 674,Grocery,Beverage,Aster,SUP00055,99.69,147.5,34.332,False,False,2020-11-26,Seasonal
SKU0000675,Eco Personal Care Item 675,Health,Pharmacy,Cobalt,SUP00081,38.43,98.92,2.576,True,False,2021-06-25,Active
SKU0000676,Compact Pharmacy Item 676,Health,Medical Supplies,Nimbus,SUP00095,230.94,446.89,55.729,False,False,2024-08-10,Active
SKU0000677,Classic Desk Setup Item 677,Office,Stationery,Aster,SUP00023,105.86,243.95,28.234,False,False,,Active
SKU0000678,Classic Medical Supplies Item 678,Health,Pharmacy,Nimbus,SUP00116,120.32,310.18,48.259,False,True,,Seasonal
SKU0000679,Compact Organization Item 679,Office,Organization,Nimbus,SUP00056,130.56,364.05,3.932,False,False,2024-08-05,Seasonal
SKU0000680,Premium Medical Supplies Item 680,Health,Wellness,Aster,SUP00117,199.06,547.55,72.567,False,False,,Active
SKU0000681,Classic Snack Item 681,Grocery,Pantry,Cobalt,SUP00012,203.38,340.58,61.355,True,False,,Discontinued
SKU0000682,Classic Wellness Item 682,Health,Medical Supplies,Nimbus,SUP00033,63.61,105.0,43.116,False,False,,Discontinued
SKU0000683,Pro Pantry Item 683,Grocery,Beverage,Everpeak,SUP00023,62.71,101.39,30.531,False,True,,Active
SKU0000684,Compact Personal Care Item 684,Health,Pharmacy,Solace,SUP00010,116.84,164.34,26.189,False,True,2024-07-01,Discontinued
SKU0000685,Ultra Wellness Item 685,Health,Wellness,Everpeak,SUP00047,278.17,612.67,32.157,False,True,,Active
SKU0000686,Essential Snack Item 686,Grocery,Beverage,Solace,SUP00118,188.65,474.82,18.862,False,False,2025-03-10,Active
SKU0000687,Ultra Personal Care Item 687,Health,Personal Care,Northline,SUP00027,27.8,58.95,56.849,False,False,2020-11-17,Seasonal
SKU0000688,Classic Medical Supplies Item 688,Health,Pharmacy,Solace,SUP00075,8.45,17.21,18.436,True,False,,Seasonal
SKU0000689,Classic Kitchen Item 689,Home,Storage,Everpeak,SUP00052,91.62,240.01,74.044,True,True,2020-01-14,Discontinued
SKU0000690,Premium Kitchen Item 690,Home,Furniture,Aster,SUP00077,160.08,269.92,46.607,False,False,2024-04-04,Active
SKU0000691,Premium Outerwear Item 691,Apparel,Outerwear,Everpeak,SUP00114,147.15,336.45,5.889,False,False,,Active
SKU0000692,Essential Audio Item 692,Electronics,Computing,Solace,SUP00024,38.68,95.57,32.974,False,False,2022-11-28,Active
SKU0000693,Essential Storage Item 693,Home,Furniture,Northline,SUP00093,105.49,290.61,38.403,False,False,,Discontinued
SKU0000694,Essential Stationery Item 694,Office,Printing,Aster,SUP00036,212.43,348.04,6.177,False,False,,Active
SKU0000695,Pro Computing Item 695,Electronics,Smart Home,Cobalt,SUP00014,78.44,172.28,47.167,True,False,,Seasonal
SKU0000696,Classic Fitness Item 696,Apparel,Fitness,Everpeak,SUP00020,56.63,103.16,3.225,False,True,2020-06-30,Active
SKU0000697,Compact Smart Home Item 697,Electronics,Accessories,Cobalt,SUP00098,193.75,490.64,47.333,False,False,2020-02-24,Active
SKU0000698,Ultra Smart Home Item 698,Electronics,Smart Home,Aster,SUP00033,69.01,186.13,16.563,True,False,,Seasonal
SKU0000699,Premium Basics Item 699,Apparel,Outerwear,Everpeak,SUP00106,174.32,469.19,69.95,False,True,2020-12-16,Active
SKU0000700,Compact Desk Setup Item 700,Office,Stationery,Northline,SUP00085,119.45,249.84,2.367,False,False,,Active
