customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag,consumption_kwh,peak_demand_kw,reading_count,billed_amount,paid_amount,open_amount,past_due_bill_count,collection_rate,risk_score
CUST0000520,Metro Foods 520,Residential,Atlanta,GA,South,2025-08-20,A,True,True,865373.3,15.221,1458.0,33671.38,15478.92,18192.46,1,0.4597055422141891,10
CUST0000521,North Manufacturing 521,Municipal,Chicago,IL,Midwest,2019-07-26,D,False,True,0.0,0.0,0.0,8150.39,7201.75,948.64,0,0.8836080236651251,20
CUST0000522,Green Schools 522,Municipal,Boston,MA,Northeast,2018-07-15,D,True,True,0.0,0.0,0.0,24186.559999999998,0.0,24186.559999999998,1,0.0,25
CUST0000523,Urban Services 523,Municipal,Denver,CO,West,,D,True,True,0.0,0.0,0.0,15553.279999999999,0.0,15553.279999999999,1,0.0,25
CUST0000524,Sunrise Retail 524,Unknown,Austin,TX,South,,A,True,False,0.0,0.0,0.0,23346.239999999998,0.0,23346.239999999998,1,0.0,10
CUST0000525,Prime Homes 525,Commercial,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,14769.57,0.0,14769.57,1,0.0,15
CUST0000526,Blue Retail 526,Commercial,Boston,MA,Northeast,,D,True,True,0.0,0.0,0.0,28163.329999999998,14620.71,13542.619999999999,1,0.5191399596567593,25
CUST0000527,Sunrise Services 527,Residential,Boston,MA,Northeast,,A,False,True,958.6146,1.7368,1459.0,30720.58,0.0,30720.58,1,0.0,15
CUST0000528,Green Foods 528,Commercial,Boston,MA,Northeast,,D,True,True,0.0,0.0,0.0,20773.120000000003,0.0,20773.120000000003,1,0.0,25
CUST0000529,Sunrise Services 529,Residential,Denver,CO,West,,B,False,True,0.0,0.0,0.0,37094.490000000005,0.0,37094.490000000005,1,0.0,15
CUST0000530,North Manufacturing 530,Municipal,Springfield,IL,Midwest,2026-01-25,B,False,True,0.0,0.0,0.0,37606.98,10142.63,27464.350000000002,1,0.26970073108768633,15
CUST0000531,North Retail 531,Industrial,Seattle,WA,West,2024-07-02,A,True,False,0.0,0.0,0.0,28261.34,0.0,28261.34,1,0.0,10
CUST0000532,Urban Manufacturing 532,Unknown,Denver,CO,West,,A,True,True,0.0,0.0,0.0,19292.66,10437.78,8854.88,0,0.5410233736560952,0
CUST0000533,Sunrise Foods 533,Commercial,Phoenix,AZ,West,,A,False,True,41068.838,7.3662,1459.0,20513.050000000003,10827.86,9685.19,1,0.5278522696527332,15
CUST0000534,Green Retail 534,Municipal,Springfield,IL,Midwest,,D,True,True,0.0,0.0,0.0,26707.84,6997.88,19709.96,1,0.26201594737724954,25
CUST0000535,Urban Foods 535,Municipal,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,13236.66,0.0,13236.66,1,0.0,10
CUST0000536,Ever Foods 536,Industrial,Albany,NY,Northeast,,B,True,True,1124139.89,20.6899,1459.0,28842.04,10700.05,18141.99,1,0.3709879744983364,10
CUST0000537,North Foods 537,Unknown,Denver,CO,West,,C,False,True,0.0,0.0,0.0,24454.510000000002,2449.13,22005.38,0,0.10015044259729595,20
CUST0000538,North Foods 538,Commercial,Seattle,WA,West,2025-09-14,B,False,True,0.0,0.0,0.0,33256.020000000004,0.0,33256.020000000004,1,0.0,15
CUST0000539,Metro Foods 539,Municipal,Dallas,TX,South,,A,False,True,11714.2459,22.8173,1455.0,22070.33,12726.99,9343.34,1,0.5766560808107536,15
CUST0000540,Urban Homes 540,Municipal,Chicago,IL,Midwest,,A,True,True,11177.726,1.9737,1461.0,30530.3,9283.43,21246.87,1,0.30407267534220106,10
CUST0000541,Metro Schools 541,Residential,Denver,CO,West,,D,True,True,0.0,0.0,0.0,19249.72,0.0,19249.72,0,0.0,15
CUST0000542,Sunrise Manufacturing 542,Residential,Seattle,WA,West,,A,False,True,0.0,0.0,0.0,13718.69,0.0,13718.69,1,0.0,15
CUST0000543,Sunrise Schools 543,Unknown,Springfield,IL,Midwest,,B,False,True,0.0,0.0,0.0,19326.63,0.0,19326.63,1,0.0,15
CUST0000544,Prime Schools 544,Unknown,Austin,TX,South,,C,False,True,0.0,0.0,0.0,3245.44,181.38,3064.06,1,0.055887645434825474,30
CUST0000545,Ever Foods 545,Municipal,Denver,CO,West,,A,False,True,3924.2379,7.4912,1459.0,28954.67,0.0,28954.67,1,0.0,15
CUST0000546,Urban Labs 546,Municipal,Phoenix,AZ,West,,D,False,False,1047559.46,18.7322,1460.0,29878.62,23839.28,6039.34,1,0.7978708521344025,30
CUST0000547,Metro Schools 547,Industrial,Boston,MA,Northeast,,A,False,True,0.0,0.0,0.0,27413.219999999998,3253.44,24159.78,0,0.11868142450978034,5
CUST0000548,Metro Homes 548,Municipal,Albany,NY,Northeast,,A,False,True,0.0,0.0,0.0,17073.25,0.0,17073.25,1,0.0,15
CUST0000549,Metro Foods 549,Unknown,Seattle,WA,West,,C,False,True,0.0,0.0,0.0,31792.58,15420.9,16371.68,0,0.4850471399301346,20
CUST0000550,Urban Manufacturing 550,Industrial,Boston,MA,Northeast,2025-06-25,D,True,True,0.0,0.0,0.0,2053.91,897.06,1156.85,1,0.4367572094200817,25
CUST0000551,Prime Schools 551,Municipal,Springfield,IL,Midwest,2024-05-26,A,True,True,48093.1943,84.223,1456.0,21565.8,6719.3,14846.5,1,0.31157202607832774,10
CUST0000552,Blue Schools 552,Industrial,Springfield,IL,Midwest,,A,True,False,0.0,0.0,0.0,20505.07,20505.07,0.0,0,1.0,0
CUST0000553,Prime Homes 553,Industrial,Seattle,WA,West,,A,True,True,0.0,0.0,0.0,23193.440000000002,0.0,23193.440000000002,1,0.0,10
CUST0000554,Prime Labs 554,Industrial,Austin,TX,South,,A,True,True,0.0,0.0,0.0,28487.45,12792.27,15695.18,1,0.4490493182085445,10
CUST0000555,North Foods 555,Residential,Dallas,TX,South,2021-02-16,A,False,True,0.0,0.0,0.0,15445.51,8610.39,6835.120000000001,1,0.5574688048500825,15
CUST0000556,Sunrise Manufacturing 556,Industrial,Austin,TX,South,,D,False,False,0.0,0.0,0.0,27168.629999999997,0.0,27168.629999999997,1,0.0,30
CUST0000557,Ever Labs 557,Industrial,Boston,MA,Northeast,,C,False,True,0.0,0.0,0.0,17629.22,0.0,17629.22,1,0.0,30
CUST0000558,Prime Labs 558,Unknown,Phoenix,AZ,West,2022-05-23,A,True,True,0.0,0.0,0.0,22654.04,16895.99,5758.05,1,0.7458267929252355,10
CUST0000559,Blue Properties 559,Municipal,Chicago,IL,Midwest,,A,False,False,0.0,0.0,0.0,27077.73,0.0,27077.73,1,0.0,15
CUST0000560,Sunrise Schools 560,Industrial,Boston,MA,Northeast,,A,False,True,0.0,0.0,0.0,38130.3,0.0,38130.3,1,0.0,15
CUST0000561,Green Foods 561,Unknown,Boston,MA,Northeast,,D,False,True,0.0,0.0,0.0,26930.53,1134.24,25796.29,1,0.042117255026172896,30
CUST0000562,Urban Manufacturing 562,Unknown,Springfield,IL,Midwest,2020-02-14,A,True,True,1027197.27,18.2271,1463.0,34111.47,12442.1,21669.37,1,0.3647482796842235,10
CUST0000563,Sunrise Labs 563,Industrial,Denver,CO,West,,D,True,False,3536.9619,6.6971,1458.0,18003.18,0.0,18003.18,1,0.0,25
CUST0000564,Ever Schools 564,Residential,Chicago,IL,Midwest,,A,False,True,0.0,0.0,0.0,10106.560000000001,0.0,10106.560000000001,1,0.0,15
CUST0000565,Metro Services 565,Industrial,Denver,CO,West,2024-12-26,C,False,True,273822.5078,538.9117,1458.0,21729.559999999998,0.0,21729.559999999998,1,0.0,30
CUST0000566,Metro Homes 566,Residential,Phoenix,AZ,West,,B,False,True,271037.9958,460.5461,1463.0,29054.120000000003,19706.04,9348.08,1,0.6782528605237398,15
CUST0000567,Ever Services 567,Commercial,Austin,TX,South,,A,False,True,0.0,0.0,0.0,20474.42,0.0,20474.42,1,0.0,15
CUST0000568,Sunrise Foods 568,Municipal,Chicago,IL,Midwest,,A,False,True,0.0,0.0,0.0,23205.63,0.0,23205.63,1,0.0,15
CUST0000569,Green Foods 569,Residential,Atlanta,GA,South,,C,True,True,11541.8813,20.028,1459.0,20435.99,15194.87,5241.12,0,0.7435348128473345,15
CUST0000570,Urban Schools 570,Unknown,Boston,MA,Northeast,2024-10-27,D,False,True,0.0,0.0,0.0,26853.6,2095.58,24758.02,1,0.07803720916376203,30
CUST0000571,Sunrise Labs 571,Municipal,Denver,CO,West,2022-07-31,C,False,True,0.0,0.0,0.0,24302.73,13487.65,10815.08,0,0.5549849749390294,20
CUST0000572,Metro Schools 572,Industrial,Dallas,TX,South,,C,True,True,0.0,0.0,0.0,31830.92,20876.98,10953.94,0,0.6558710838392355,15
CUST0000573,Metro Schools 573,Municipal,Dallas,TX,South,,A,False,False,0.0,0.0,0.0,39298.94,0.0,39298.94,1,0.0,15
CUST0000574,Metro Manufacturing 574,Residential,Austin,TX,South,2024-09-02,A,True,False,0.0,0.0,0.0,40965.57,23518.68,17446.89,1,0.574108452537094,10
CUST0000575,Sunrise Manufacturing 575,Municipal,Austin,TX,South,,A,False,True,0.0,0.0,0.0,20049.23,19887.7,161.53000000000003,1,0.9919433314895385,15
CUST0000576,Blue Schools 576,Unknown,Seattle,WA,West,,C,True,True,1925.1265,3.5765,1459.0,15404.600000000002,0.0,15404.600000000002,1,0.0,25
CUST0000577,Metro Manufacturing 577,Residential,Denver,CO,West,,B,False,True,99290.3579,142.57,2922.0,18099.07,0.0,18099.07,1,0.0,15
CUST0000578,North Foods 578,Municipal,Austin,TX,South,2018-12-23,A,True,True,0.0,0.0,0.0,31891.43,0.0,31891.43,1,0.0,10
CUST0000579,Metro Labs 579,Municipal,Denver,CO,West,,A,False,True,0.0,0.0,0.0,17703.34,0.0,17703.34,1,0.0,15
CUST0000580,Green Foods 580,Unknown,Denver,CO,West,,A,True,True,0.0,0.0,0.0,13794.220000000001,7923.97,5870.25,1,0.5744413239748242,10
CUST0000581,Metro Homes 581,Commercial,Albany,NY,Northeast,2022-07-20,C,False,True,0.0,0.0,0.0,7523.2300000000005,0.0,7523.2300000000005,1,0.0,30
CUST0000582,Prime Retail 582,Unknown,Denver,CO,West,,C,False,True,0.0,0.0,0.0,21510.879999999997,11771.3,9739.58,0,0.5472254040745893,20
CUST0000583,Urban Retail 583,Municipal,Springfield,IL,Midwest,,C,False,True,0.0,0.0,0.0,26377.12,6002.86,20374.26,1,0.2275782951285053,30
CUST0000584,Blue Labs 584,Unknown,Denver,CO,West,,D,True,True,0.0,0.0,0.0,33682.94,10884.31,22798.629999999997,1,0.3231401415672147,25
CUST0000585,Urban Manufacturing 585,Industrial,Austin,TX,South,,C,False,True,0.0,0.0,0.0,25344.5,0.0,25344.5,1,0.0,30
CUST0000586,Metro Manufacturing 586,Unknown,Dallas,TX,South,2019-09-10,C,False,True,0.0,0.0,0.0,31427.989999999998,16668.32,14759.67,0,0.5303654481244267,20
CUST0000587,Prime Labs 587,Industrial,Austin,TX,South,,C,True,True,0.0,0.0,0.0,26290.07,8945.3,17344.77,1,0.34025394378942314,25
CUST0000588,Sunrise Schools 588,Industrial,Denver,CO,West,2020-09-12,A,True,False,0.0,0.0,0.0,22817.28,7863.77,14953.51,1,0.3446409913889824,10
CUST0000589,Green Manufacturing 589,Municipal,Albany,NY,Northeast,,D,True,True,0.0,0.0,0.0,31091.07,0.0,31091.07,1,0.0,25
CUST0000590,Blue Services 590,Residential,Chicago,IL,Midwest,,D,False,True,0.0,0.0,0.0,34653.369999999995,14774.61,19878.76,0,0.42635420451171135,20
CUST0000591,Sunrise Services 591,Commercial,Chicago,IL,Midwest,,A,True,True,0.0,0.0,0.0,35420.83,0.0,35420.83,1,0.0,10
CUST0000592,Green Properties 592,Commercial,Phoenix,AZ,West,,B,True,True,0.0,0.0,0.0,24228.18,0.0,24228.18,1,0.0,10
CUST0000593,North Homes 593,Residential,Austin,TX,South,,A,False,True,0.0,0.0,0.0,17235.15,16186.45,1048.7,0,0.9391534161292474,5
CUST0000594,Metro Homes 594,Residential,Chicago,IL,Midwest,,C,True,False,0.0,0.0,0.0,37941.490000000005,0.0,37941.490000000005,1,0.0,25
CUST0000595,North Properties 595,Unknown,Austin,TX,South,,D,True,True,0.0,0.0,0.0,36153.71,0.0,36153.71,1,0.0,25
CUST0000596,Urban Retail 596,Commercial,Boston,MA,Northeast,,B,True,True,288993.8015,531.5308,1461.0,37722.95,0.0,37722.95,1,0.0,10
CUST0000597,Green Labs 597,Residential,Springfield,IL,Midwest,2023-06-12,A,True,True,0.0,0.0,0.0,20857.27,2516.93,18340.34,1,0.12067399041197624,10
CUST0000598,Blue Schools 598,Municipal,Denver,CO,West,,D,False,True,0.0,0.0,0.0,40538.0,0.0,40538.0,1,0.0,30
CUST0000599,Sunrise Services 599,Municipal,Seattle,WA,West,2021-05-26,C,True,False,11497.1034,21.4036,1460.0,30041.6,0.0,30041.6,1,0.0,25
CUST0000600,Blue Homes 600,Unknown,Springfield,IL,Midwest,,B,False,True,0.0,0.0,0.0,26134.28,5168.73,20965.55,1,0.19777587138425087,15
CUST0000601,Prime Foods 601,Unknown,Dallas,TX,South,,A,True,True,0.0,0.0,0.0,14089.7,0.0,14089.7,1,0.0,10
CUST0000602,Metro Homes 602,Municipal,Seattle,WA,West,,B,False,True,0.0,0.0,0.0,43018.67,22799.18,20219.49,0,0.529983376984923,5
CUST0000603,Sunrise Homes 603,Unknown,Boston,MA,Northeast,,B,True,False,0.0,0.0,0.0,22930.019999999997,0.0,22930.019999999997,1,0.0,10
CUST0000604,Sunrise Schools 604,Commercial,Seattle,WA,West,,C,True,True,0.0,0.0,0.0,22074.41,0.0,22074.41,1,0.0,25
CUST0000605,Metro Schools 605,Residential,Boston,MA,Northeast,2024-10-14,C,True,True,0.0,0.0,0.0,6818.62,4812.05,2006.5699999999997,1,0.7057219789341539,25
CUST0000606,Urban Services 606,Commercial,Seattle,WA,West,,A,True,True,369772.239,677.8263,1461.0,10738.55,7293.73,3444.82,0,0.6792099492017079,0
CUST0000607,Green Foods 607,Residential,Albany,NY,Northeast,2021-03-14,D,False,True,0.0,0.0,0.0,11770.119999999999,0.0,11770.119999999999,1,0.0,30
CUST0000608,Green Retail 608,Commercial,Denver,CO,West,,D,False,True,0.0,0.0,0.0,28931.370000000003,19832.95,9098.42,0,0.6855171393542718,20
CUST0000609,Blue Manufacturing 609,Commercial,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,24755.03,0.0,24755.03,1,0.0,10
CUST0000610,Prime Homes 610,Municipal,Seattle,WA,West,,C,False,True,8669.7065,16.2719,1462.0,46220.72,22018.56,24202.16,0,0.4763785592262518,20
CUST0000611,North Homes 611,Unknown,Albany,NY,Northeast,2018-12-22,D,True,True,25600.297,4.5078,1461.0,41824.46,0.0,41824.46,1,0.0,25
CUST0000612,Blue Manufacturing 612,Industrial,Boston,MA,Northeast,2022-09-30,A,False,True,0.0,0.0,0.0,1902.69,0.0,1902.69,1,0.0,15
CUST0000613,Prime Manufacturing 613,Residential,Chicago,IL,Midwest,,B,False,True,0.0,0.0,0.0,34941.23,34941.23,0.0,0,1.0,5
CUST0000614,Sunrise Homes 614,Municipal,Albany,NY,Northeast,,A,True,True,0.0,0.0,0.0,36306.729999999996,20877.91,15428.82,1,0.5750424232642268,10
CUST0000615,Ever Retail 615,Industrial,Denver,CO,West,,B,True,True,0.0,0.0,0.0,33652.09,0.0,33652.09,1,0.0,10
CUST0000616,Metro Services 616,Commercial,Atlanta,GA,South,2025-05-29,A,False,False,94656.9588,160.2736,2916.0,14768.630000000001,0.0,14768.630000000001,1,0.0,15
CUST0000617,Green Homes 617,Municipal,Phoenix,AZ,West,2022-08-07,C,False,False,0.0,0.0,0.0,26805.35,14222.15,12583.2,0,0.530571322515841,20
CUST0000618,Sunrise Properties 618,Unknown,Austin,TX,South,2022-06-13,A,False,True,0.0,0.0,0.0,18977.989999999998,511.1,18466.89,0,0.026931197666349285,5
CUST0000619,Metro Labs 619,Residential,Seattle,WA,West,2018-06-06,C,False,True,0.0,0.0,0.0,30007.519999999997,8951.85,21055.67,1,0.2983202210645865,30
CUST0000620,Ever Services 620,Commercial,Atlanta,GA,South,,D,True,True,0.0,0.0,0.0,30314.64,22077.39,8237.25,1,0.7282748533381891,25
CUST0000621,North Manufacturing 621,Unknown,Denver,CO,West,2019-07-31,D,False,True,0.0,0.0,0.0,7757.02,5069.59,2687.43,0,0.6535486565717247,20
CUST0000622,Green Manufacturing 622,Industrial,Dallas,TX,South,,B,False,True,0.0,0.0,0.0,21590.79,0.0,21590.79,1,0.0,15
CUST0000623,Blue Homes 623,Municipal,Denver,CO,West,2024-06-04,D,False,False,0.0,0.0,0.0,31133.809999999998,0.0,31133.809999999998,1,0.0,30
CUST0000624,Sunrise Services 624,Unknown,Denver,CO,West,2024-01-20,A,False,True,0.0,0.0,0.0,32775.009999999995,0.0,32775.009999999995,1,0.0,15
CUST0000625,Ever Homes 625,Commercial,Denver,CO,West,,A,True,False,153271.7712,283.2033,2925.0,30535.55,0.0,30535.55,1,0.0,10
CUST0000626,Sunrise Manufacturing 626,Commercial,Dallas,TX,South,2018-09-24,D,False,False,7177.7989,11.0604,2918.0,18427.02,0.0,18427.02,1,0.0,30
CUST0000627,Urban Services 627,Municipal,Denver,CO,West,2024-02-11,B,True,False,221951.429,274.1412,2919.0,28530.35,0.0,28530.35,1,0.0,10
CUST0000628,Green Properties 628,Municipal,Boston,MA,Northeast,2021-03-31,A,True,False,0.0,0.0,0.0,20152.71,0.0,20152.71,1,0.0,10
CUST0000629,Prime Retail 629,Unknown,Boston,MA,Northeast,,C,False,True,0.0,0.0,0.0,39433.54,39433.54,0.0,0,1.0,20
CUST0000630,Sunrise Properties 630,Municipal,Austin,TX,South,2020-08-29,A,True,True,0.0,0.0,0.0,22695.46,0.0,22695.46,1,0.0,10
CUST0000631,Urban Foods 631,Unknown,Springfield,IL,Midwest,2018-01-31,A,False,True,0.0,0.0,0.0,10930.27,1800.26,9130.01,0,0.16470407409881,5
CUST0000632,Green Retail 632,Commercial,Springfield,IL,Midwest,2019-11-06,A,False,False,0.0,0.0,0.0,38303.7,12630.19,25673.509999999995,1,0.3297381192939586,15
CUST0000633,Green Properties 633,Commercial,Phoenix,AZ,West,2024-02-15,A,False,True,0.0,0.0,0.0,42127.99,17063.94,25064.05,1,0.4050499442294778,15
CUST0000634,Blue Labs 634,Commercial,Dallas,TX,South,2023-09-05,D,False,False,0.0,0.0,0.0,34019.009999999995,22671.6,11347.41,1,0.6664391468182055,30
CUST0000635,North Labs 635,Commercial,Austin,TX,South,,B,False,True,0.0,0.0,0.0,36709.899999999994,17106.31,19603.589999999997,1,0.4659862870778728,15
CUST0000636,Sunrise Services 636,Residential,Austin,TX,South,2020-04-15,C,True,True,0.0,0.0,0.0,34070.74,34070.74,0.0,0,1.0,15
CUST0000637,Sunrise Homes 637,Unknown,Seattle,WA,West,,D,True,False,0.0,0.0,0.0,7455.01,3878.94,3576.07,1,0.5203131853612537,25
CUST0000638,Ever Foods 638,Unknown,Dallas,TX,South,,B,True,True,0.0,0.0,0.0,22008.2,0.0,22008.2,1,0.0,10
CUST0000639,Prime Retail 639,Unknown,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,34724.71,34724.71,0.0,0,1.0,0
CUST0000640,Metro Schools 640,Residential,Seattle,WA,West,2021-07-06,A,False,True,0.0,0.0,0.0,19746.2,16588.38,3157.82,0,0.8400796102541249,5
CUST0000641,Ever Homes 641,Commercial,Seattle,WA,West,,C,True,True,704.3968,1.3205,1460.0,20881.63,0.0,20881.63,1,0.0,25
CUST0000642,Sunrise Retail 642,Municipal,Springfield,IL,Midwest,2018-01-14,B,False,True,0.0,0.0,0.0,29815.6,0.0,29815.6,1,0.0,15
CUST0000643,Green Schools 643,Commercial,Austin,TX,South,,D,False,True,0.0,0.0,0.0,34076.43,0.0,34076.43,1,0.0,30
CUST0000644,Prime Services 644,Residential,Springfield,IL,Midwest,,A,True,True,93457.654,18.016,1461.0,16721.98,0.0,16721.98,1,0.0,10
CUST0000645,Ever Homes 645,Industrial,Denver,CO,West,,A,True,True,0.0,0.0,0.0,28669.49,8644.73,20024.760000000002,1,0.30153065157419956,10
CUST0000646,Metro Services 646,Commercial,Chicago,IL,Midwest,,A,True,True,0.0,0.0,0.0,8708.24,4214.63,4493.61,0,0.4839818378914683,0
CUST0000647,Ever Homes 647,Unknown,Albany,NY,Northeast,,A,True,True,0.0,0.0,0.0,21207.63,13353.89,7853.740000000002,1,0.6296738485158407,10
CUST0000648,Metro Schools 648,Commercial,Boston,MA,Northeast,2022-06-21,A,True,False,0.0,0.0,0.0,37226.54,0.0,37226.54,1,0.0,10
CUST0000649,Prime Foods 649,Municipal,Boston,MA,Northeast,2024-02-15,A,True,True,0.0,0.0,0.0,14193.880000000001,3567.28,10626.6,1,0.25132521903806426,10
CUST0000650,Urban Manufacturing 650,Industrial,Chicago,IL,Midwest,2020-12-13,D,False,True,0.0,0.0,0.0,31948.050000000003,0.0,31948.050000000003,1,0.0,30
CUST0000651,Urban Manufacturing 651,Commercial,Dallas,TX,South,2025-04-15,B,True,True,0.0,0.0,0.0,10090.33,2320.9,7769.43,1,0.23001229890400018,10
CUST0000652,Metro Services 652,Industrial,Seattle,WA,West,,B,False,False,3917.1407,7.2731,1458.0,21978.09,0.0,21978.09,1,0.0,15
CUST0000653,Prime Retail 653,Unknown,Seattle,WA,West,,A,True,False,0.0,0.0,0.0,28424.0,21318.0,7106.000000000001,1,0.75,10
CUST0000654,Sunrise Schools 654,Unknown,Phoenix,AZ,West,,D,False,True,0.0,0.0,0.0,24185.920000000002,0.0,24185.920000000002,1,0.0,30
CUST0000655,North Schools 655,Residential,Seattle,WA,West,2023-09-27,A,False,False,0.0,0.0,0.0,23669.5,19854.27,3815.23,1,0.8388123956991065,15
CUST0000656,Blue Foods 656,Industrial,Austin,TX,South,,A,False,True,0.0,0.0,0.0,26063.65,17382.29,8681.36,0,0.6669169513863177,5
CUST0000657,North Foods 657,Industrial,Atlanta,GA,South,2022-09-12,B,False,True,0.0,0.0,0.0,34823.89,23409.56,11414.33,1,0.6722270257573179,15
CUST0000658,Prime Manufacturing 658,Industrial,Springfield,IL,Midwest,,D,True,True,0.0,0.0,0.0,18804.39,12031.14,6773.250000000001,1,0.6398048540792868,25
CUST0000659,North Properties 659,Municipal,Albany,NY,Northeast,,D,True,True,0.0,0.0,0.0,26058.519999999997,0.0,26058.519999999997,1,0.0,25
CUST0000660,Prime Foods 660,Commercial,Austin,TX,South,,A,False,True,0.0,0.0,0.0,21764.489999999998,0.0,21764.489999999998,1,0.0,15
CUST0000661,Sunrise Services 661,Industrial,Seattle,WA,West,,D,True,True,0.0,0.0,0.0,22254.21,9967.11,12287.1,0,0.44787525596280436,15
CUST0000662,Prime Manufacturing 662,Industrial,Austin,TX,South,,A,False,True,179797.83,3.6432,1462.0,39497.48,15194.68,24302.800000000003,1,0.3846999859231525,15
CUST0000663,Blue Homes 663,Municipal,Seattle,WA,West,,D,True,False,0.0,0.0,0.0,42871.44,0.0,42871.44,1,0.0,25
CUST0000664,Metro Foods 664,Municipal,Springfield,IL,Midwest,,C,True,True,0.0,0.0,0.0,14396.64,0.0,14396.64,1,0.0,25
CUST0000665,Urban Manufacturing 665,Municipal,Phoenix,AZ,West,2025-02-22,B,False,True,74548.7965,130.3235,1457.0,19312.91,2963.32,16349.59,0,0.15343726036107455,5
CUST0000666,Ever Schools 666,Residential,Seattle,WA,West,,A,False,False,0.0,0.0,0.0,13791.41,0.0,13791.41,1,0.0,15
CUST0000667,Prime Retail 667,Municipal,Seattle,WA,West,2023-02-16,B,False,True,0.0,0.0,0.0,39593.15,8441.96,31151.190000000002,1,0.21321769043382502,15
CUST0000668,North Manufacturing 668,Unknown,Boston,MA,Northeast,,C,True,True,0.0,0.0,0.0,1843.06,313.02,1530.04,1,0.16983711870476273,25
CUST0000669,North Retail 669,Municipal,Chicago,IL,Midwest,2025-09-27,B,True,False,0.0,0.0,0.0,43381.36,0.0,43381.36,1,0.0,10
CUST0000670,Prime Manufacturing 670,Municipal,Atlanta,GA,South,2019-09-14,A,True,True,0.0,0.0,0.0,20046.16,9376.19,10669.97,1,0.467729979207988,10
CUST0000671,Blue Services 671,Residential,Chicago,IL,Midwest,,C,False,True,0.0,0.0,0.0,32014.58,10037.68,21976.9,1,0.31353464577701784,30
CUST0000672,Metro Homes 672,Industrial,Austin,TX,South,,A,True,True,0.0,0.0,0.0,25203.51,0.0,25203.51,1,0.0,10
CUST0000673,Sunrise Manufacturing 673,Unknown,Chicago,IL,Midwest,,B,True,True,0.0,0.0,0.0,2654.61,0.0,2654.61,1,0.0,10
CUST0000674,Metro Labs 674,Industrial,Dallas,TX,South,,B,True,True,0.0,0.0,0.0,7868.650000000001,7009.5,859.15,0,0.8908135448901653,0
CUST0000675,Urban Retail 675,Industrial,Atlanta,GA,South,2021-06-27,C,False,False,0.0,0.0,0.0,17522.239999999998,0.0,17522.239999999998,1,0.0,30
CUST0000676,Prime Foods 676,Residential,Boston,MA,Northeast,2019-04-14,A,True,False,0.0,0.0,0.0,28572.949999999997,7356.4,21216.55,1,0.25746029023954475,10
CUST0000677,Prime Labs 677,Residential,Dallas,TX,South,,D,False,True,0.0,0.0,0.0,32438.78,0.0,32438.78,1,0.0,30
CUST0000678,Blue Foods 678,Residential,Atlanta,GA,South,,A,False,True,0.0,0.0,0.0,27640.7,22645.29,4995.41,1,0.8192733903265836,15
CUST0000679,Metro Properties 679,Commercial,Albany,NY,Northeast,,D,False,True,0.0,0.0,0.0,8698.62,0.0,8698.62,1,0.0,30
CUST0000680,Urban Homes 680,Industrial,Austin,TX,South,2019-09-09,D,False,True,0.0,0.0,0.0,14160.880000000001,0.0,14160.880000000001,1,0.0,30
CUST0000681,Ever Services 681,Unknown,Dallas,TX,South,2022-09-25,B,True,False,0.0,0.0,0.0,22811.88,2641.3,20170.58,1,0.11578616054441809,10
CUST0000682,Metro Labs 682,Unknown,Boston,MA,Northeast,,B,True,False,0.0,0.0,0.0,21351.539999999997,16862.329999999998,4489.209999999999,0,0.7897477184315511,0
CUST0000683,North Manufacturing 683,Residential,Springfield,IL,Midwest,,C,True,True,16142.0383,17.9498,2920.0,29361.59,7210.63,22150.96,1,0.24558036536849673,25
CUST0000684,Ever Retail 684,Municipal,Seattle,WA,West,,A,False,True,2173036.405,373.3332,1460.0,12779.869999999999,0.0,12779.869999999999,1,0.0,15
CUST0000685,Ever Homes 685,Unknown,Springfield,IL,Midwest,,B,True,False,0.0,0.0,0.0,29558.21,9174.37,20383.839999999997,1,0.3103831388977885,10
CUST0000686,Prime Homes 686,Commercial,Austin,TX,South,2019-08-08,B,True,False,0.0,0.0,0.0,32389.230000000003,19491.79,12897.44,0,0.6017984990689806,0
CUST0000687,Urban Homes 687,Residential,Dallas,TX,South,,A,False,True,0.0,0.0,0.0,26193.89,10303.88,15890.010000000002,1,0.3933695987881143,15
CUST0000688,Green Foods 688,Industrial,Chicago,IL,Midwest,2025-02-14,A,True,True,0.0,0.0,0.0,32464.21,12747.69,19716.52,0,0.3926690346076495,0
CUST0000689,Sunrise Properties 689,Residential,Dallas,TX,South,,C,True,True,0.0,0.0,0.0,33662.380000000005,17017.05,16645.33,1,0.5055212970681217,25
CUST0000690,Prime Retail 690,Municipal,Dallas,TX,South,,C,True,True,0.0,0.0,0.0,30502.23,4651.11,25851.12,1,0.15248426098681964,25
CUST0000691,Green Retail 691,Residential,Springfield,IL,Midwest,2018-10-05,A,False,False,0.0,0.0,0.0,23794.79,23794.79,0.0,0,1.0,5
CUST0000692,Prime Services 692,Residential,Boston,MA,Northeast,,A,True,True,0.0,0.0,0.0,22211.5,1369.84,20841.66,1,0.06167255700875672,10
