product_id,product_name,category,subcategory,brand,supplier_id,standard_cost,list_price,unit_weight_lbs,hazmat_flag,temperature_controlled_flag,launch_date,product_status,_bronze_loaded_at_utc,_source_file
SKU0000418,Premium Computing Item 418,Electronics,Smart Home,Solace,SUP00014,281.99,545.14,32.166,No,N,2021-03-17,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000419,Premium Kitchen Item 419,Home,Kitchen,Solace,SUP00099,36.77,93.12,22.638,0,0,2024-06-10,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000420,Ultra Kitchen Item 420,Home,Storage,Cobalt,SUP00073,158.76,309.14,46.953,N,Y,2023-06-22,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000421,Essential Printing Item 421,Office,Desk Setup,Aster,SUP00109,232.75,502.06,43.365,Y,No,2024-08-20,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000422,Essential Computing Item 422,Electronics,Accessories,Nimbus,SUP00097,251.12,484.27,0.826,N,No,2023-02-05,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000423,Eco Personal Care Item 423,Health,Pharmacy,Solace,SUP00025,165.22,400.91,4.376,0,Y,04/05/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000424,Essential Beverage Item 424,Grocery,Beverage,EverPeak,SUP00086,241.66,640.41,61.455,N,No,10/23/2025,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000425,Premium Snack Item 425,Grocery,Frozen,Aster,SUP00035,235.42,390.52,12.452,Y,N,2022-03-18,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000426,Essential Lighting Item 426,Home,Storage,EverPeak,SUP00019,3.77,8.84,51.221,0,Y,2024-12-20,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000427,Eco Printing Item 427,Office,Printing,Northline,SUP00034,97.69,167.01,33.063,Y,No,01/26/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000428,Essential Computing Item 428,Electronics,Accessories,Cobalt,SUP00018,164.42,205.80,15.311,No,Y,2022-04-13,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000429,Ultra Frozen Item 429,Grocery,Snack,Northline,SUP00028,99.71,133.41,67.017,0,Y,12/29/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000430,Pro Desk Setup Item 430,Office,Organization,Aster,SUP00013,14.34,19.64,53.809,No,N,09/03/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000431,Eco Furniture Item 431,Home,Furniture,Northline,SUP00118,101.72,139.78,38.096,0,No,06/11/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000432,Premium Accessories Item 432,Electronics,Computing,Northline,SUP00058,208.90,416.10,67.064,Y,N,2021-11-01,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000433,Compact Stationery Item 433,Office,Stationery,Northline,SUP00040,33.64,57.04,7.250,Y,N,02/26/2025,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000434,Classic Organization Item 434,Office,Desk Setup,EverPeak,SUP00014,34.39,58.14,43.507,0,0,2021-10-02,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000435,Premium Accessories Item 435,Electronics,Audio,EverPeak,SUP00056,108.01,285.93,48.185,N,N,07/28/2023,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000436,Pro Beverage Item 436,Grocery,Frozen,Aster,SUP00082,185.82,320.84,62.238,No,N,2021-05-05,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000437,Pro Wellness Item 437,Health,Medical Supplies,Cobalt,SUP00005,220.45,589.26,40.757,N,N,2022-11-13,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000438,Essential Smart Home Item 438,Electronics,Computing,Northline,SUP00050,133.72,308.28,55.665,No,Y,2023-10-20,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000439,Pro Basics Item 439,Apparel,Footwear,Northline,SUP00019,223.94,280.35,16.883,0,No,2021-03-09,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000440,Premium Frozen Item 440,Grocery,Snack,Aster,SUP00031,140.15,206.69,57.385,N,Y,02/09/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000441,Classic Accessories Item 441,Electronics,Smart Home,Cobalt,SUP00039,216.68,569.58,42.675,No,N,2025-01-09,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000442,Eco Furniture Item 442,Home,Furniture,Northline,SUP00005,,6.65,13.612,No,No,2023-08-04,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000443,Compact Footwear Item 443,Apparel,Fitness,Solace,SUP00018,108.92,214.96,35.281,N,N,2025-02-26,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000444,Eco Wellness Item 444,Health,Medical Supplies,EverPeak,SUP00104,234.25,443.81,49.022,No,N,01/04/2020,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000445,Essential Wellness Item 445,Health,Medical Supplies,Nimbus,SUP00058,263.85,449.62,38.558,N,0,12/14/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000446,Compact Beverage Item 446,Grocery,Pantry,Nimbus,SUP00052,5.69,14.66,21.393,0,0,2022-03-08,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000447,Eco Lighting Item 447,Home,Storage,Nimbus,SUP00084,97.11,172.68,60.783,N,0,12/09/2022,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000448,Eco Stationery Item 448,Office,Desk Setup,Solace,SUP00042,218.34,484.93,66.583,N,0,2021-05-26,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000449,Essential Basics Item 449,Apparel,Fitness,Northline,SUP00010,21.88,43.86,17.017,0,No,2020-10-24,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000450,Premium Organization Item 450,Office,Organization,Solace,SUP00060,120.92,158.04,71.364,No,N,2025-05-05,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000451,Compact Medical Supplies Item 451,Health,Personal Care,Solace,SUP00020,282.24,540.70,3.848,No,No,06/19/2022,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000452,Essential Fitness Item 452,Apparel,Footwear,Northline,SUP00052,47.74,123.53,1.447,Y,N,10/02/2023,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000453,Pro Storage Item 453,Home,Storage,Aster,SUP00109,280.17,719.47,48.907,No,N,2025-05-15,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000454,Eco Storage Item 454,Home,Kitchen,Aster,SUP00064,182.41,424.30,38.160,Y,N,2023-07-15,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000455,Premium Stationery Item 455,Office,Organization,Solace,SUP00106,130.54,356.84,39.965,N,N,2023-01-03,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000456,Essential Basics Item 456,Apparel,Footwear,Solace,SUP00095,294.63,508.95,8.966,Y,0,2021-06-30,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000457,Eco Personal Care Item 457,Health,Wellness,EverPeak,SUP00066,50.55,129.33,50.493,No,N,02/06/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000458,Pro Furniture Item 458,Home,Lighting,Solace,SUP00018,175.67,261.56,69.176,Y,No,2023-09-24,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000459,Pro Beverage Item 459,Grocery,Snack,Cobalt,SUP00083,220.01,544.77,43.733,No,No,11/28/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000460,Compact Basics Item 460,Apparel,Basics,Cobalt,SUP00037,163.81,221.37,53.121,N,No,02/24/2024,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000461,Compact Furniture Item 461,Home,Lighting,Solace,SUP00056,14.48,29.26,22.433,0,0,08/13/2024,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000462,Pro Storage Item 462,Home,Lighting,Cobalt,SUP00005,299.19,432.94,12.261,N,Y,07/17/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000463,Compact Storage Item 463,Home,Lighting,Cobalt,SUP00072,239.54,329.15,17.967,No,Y,2025-08-22,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000464,Essential Audio Item 464,Electronics,Accessories,Aster,SUP00050,103.00,208.27,11.760,0,0,2021-02-26,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000465,Ultra Pharmacy Item 465,Health,Wellness,EverPeak,SUP00012,160.75,245.31,10.145,0,No,08/13/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000466,Compact Basics Item 466,Apparel,Fitness,Nimbus,SUP00118,79.72,203.81,34.428,No,N,12/23/2021,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000467,Essential Medical Supplies Item 467,Health,Wellness,Aster,SUP00039,256.63,479.02,1.405,0,0,11/17/2025,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000468,Pro Stationery Item 468,Office,Stationery,Nimbus,SUP00082,112.39,243.57,9.283,0,0,2023-02-21,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000469,Pro Personal Care Item 469,Health,Personal Care,Aster,SUP00057,285.90,436.79,32.352,N,N,2024-08-17,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000470,Ultra Medical Supplies Item 470,Health,Pharmacy,EverPeak,SUP00032,111.12,240.62,38.062,0,No,2025-04-17,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000471,Ultra Pharmacy Item 471,Health,Pharmacy,Cobalt,SUP00107,31.80,43.25,74.530,0,N,08/25/2020,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000472,Eco Computing Item 472,Electronics,Accessories,Northline,SUP00050,60.46,88.12,31.399,0,No,09/08/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000473,Pro Accessories Item 473,Electronics,Computing,Solace,SUP00033,141.91,bad,48.968,0,Y,2022-05-21,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000474,Compact Outerwear Item 474,Apparel,Basics,Aster,SUP00085,221.42,405.48,37.886,0,N,2021-08-30,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000475,Premium Stationery Item 475,Office,Organization,Northline,SUP00058,287.10,551.71,14.859,N,N,05/02/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000476,Compact Fitness Item 476,Apparel,Footwear,Solace,SUP00076,15.76,29.22,4.705,Y,0,2025-01-28,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000477,Essential Footwear Item 477,Apparel,Basics,Aster,SUP00099,57.59,116.40,33.046,N,N,2024-07-17,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000478,Classic Basics Item 478,Apparel,Footwear,Solace,SUP00118,113.13,300.14,47.555,N,N,2022-01-30,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000479,Classic Medical Supplies Item 479,Health,Medical Supplies,Cobalt,SUP00021,258.67,558.10,21.346,Y,No,05/08/2024,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000480,Premium Wellness Item 480,Health,Personal Care,EverPeak,SUP00033,288.48,411.69,10.585,Y,No,03/16/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000481,Pro Snack Item 481,Grocery,Beverage,Northline,SUP00116,123.51,330.44,15.795,No,0,03/27/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000482,Pro Outerwear Item 482,Apparel,Outerwear,Northline,SUP00072,146.90,281.45,43.841,Y,Y,2024-08-29,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000483,Pro Audio Item 483,Electronics,Audio,Aster,SUP00082,126.24,343.91,38.172,0,Y,04/16/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000484,Eco Lighting Item 484,Home,Lighting,EverPeak,SUP00001,125.25,240.02,22.386,N,N,2024-01-31,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000485,Essential Wellness Item 485,Health,Personal Care,Cobalt,SUP00115,293.48,529.78,51.658,No,N,2020-06-24,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000486,Pro Footwear Item 486,Apparel,Basics,EverPeak,SUP00081,191.96,475.79,27.726,N,No,2021-07-07,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000487,Ultra Smart Home Item 487,Electronics,Smart Home,Northline,SUP00031,98.03,214.93,65.998,Y,0,2020-04-18,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000488,Compact Medical Supplies Item 488,Health,Pharmacy,Northline,SUP00037,159.38,245.28,33.778,No,Y,2023-10-11,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000489,Eco Smart Home Item 489,Electronics,Computing,Aster,SUP00077,248.68,bad,7.390,No,No,2025-08-06,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000490,Premium Computing Item 490,Electronics,Audio,Solace,SUP00039,112.73,278.18,58.525,N,No,01/09/2026,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000491,Premium Personal Care Item 491,Health,Personal Care,Cobalt,SUP00018,159.01,434.39,42.515,Y,0,2020-12-13,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000492,Premium Personal Care Item 492,Health,Personal Care,Cobalt,SUP00018,141.52,360.38,30.882,N,0,05/26/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000493,Essential Kitchen Item 493,Home,Storage,Cobalt,SUP00012,,120.05,39.486,Y,0,2020-04-16,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000494,Premium Audio Item 494,Electronics,Smart Home,Aster,SUP00048,101.23,249.96,20.969,N,0,07/03/2023,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000495,Classic Outerwear Item 495,Apparel,Footwear,Aster,SUP00120,141.52,390.78,34.172,Y,No,04/19/2024,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000496,Premium Computing Item 496,Electronics,Smart Home,EverPeak,SUP00120,3.10,4.12,43.140,0,No,11/10/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000497,Essential Printing Item 497,Office,Desk Setup,Solace,SUP00093,151.59,225.76,9.322,0,0,2026-02-01,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000498,Essential Smart Home Item 498,Electronics,Accessories,EverPeak,SUP00025,295.03,502.22,44.939,No,N,11/17/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000499,Compact Personal Care Item 499,Health,Wellness,Northline,SUP00023,13.64,29.53,69.047,No,0,2023-09-01,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000500,Premium Computing Item 500,Electronics,Computing,Aster,SUP00014,21.62,31.29,35.873,N,No,04/16/2023,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000501,Compact Frozen Item 501,Grocery,Pantry,Solace,SUP00024,233.50,552.20,51.657,0,No,2023-10-28,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000502,Classic Stationery Item 502,Office,Organization,EverPeak,SUP00066,297.05,794.78,9.446,N,Y,2023-04-07,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000503,Essential Printing Item 503,Office,Stationery,Aster,SUP00088,16.88,41.65,31.415,No,N,2022-04-22,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000504,Premium Footwear Item 504,Apparel,Fitness,Northline,SUP00019,93.71,140.19,1.513,Y,0,2020-04-27,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000505,Ultra Pantry Item 505,Grocery,Pantry,EverPeak,SUP00002,147.45,199.24,18.005,Y,Y,09/23/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000506,Ultra Footwear Item 506,Apparel,Fitness,EverPeak,SUP00081,200.54,409.22,28.090,Y,N,2020-05-09,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000507,Pro Frozen Item 507,Grocery,Snack,Aster,SUP00104,7.71,16.61,66.587,No,Y,2022-09-25,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000508,Compact Pharmacy Item 508,Health,Medical Supplies,EverPeak,SUP00004,11.38,21.70,2.823,0,N,2020-12-22,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000509,Eco Lighting Item 509,Home,Furniture,Solace,SUP00102,172.71,219.35,52.173,N,No,2020-12-16,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000510,Pro Accessories Item 510,Electronics,Accessories,Solace,SUP00075,285.30,350.99,62.925,No,N,2022-08-04,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000511,Essential Printing Item 511,Office,Desk Setup,Nimbus,SUP00030,118.60,232.35,72.371,N,N,2023-10-04,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000512,Pro Organization Item 512,Office,Printing,Cobalt,SUP00105,294.99,697.30,61.257,0,0,2025-07-07,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000513,Pro Frozen Item 513,Grocery,Frozen,Solace,SUP00081,128.13,184.56,4.820,0,No,04/13/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000514,Compact Kitchen Item 514,Home,Lighting,Solace,SUP00112,222.39,331.36,70.519,N,Y,06/06/2024,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000515,Eco Basics Item 515,Apparel,Outerwear,Northline,SUP00085,143.97,397.08,21.239,0,0,02/10/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000516,Ultra Outerwear Item 516,Apparel,Fitness,EverPeak,SUP00017,82.03,130.86,41.604,N,0,01/04/2025,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000517,Compact Footwear Item 517,Apparel,Outerwear,Aster,SUP00041,63.69,122.11,17.746,0,0,2024-12-13,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000518,Classic Snack Item 518,Grocery,Beverage,EverPeak,SUP00015,123.83,290.85,34.760,Y,Y,2025-05-11,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000519,Essential Personal Care Item 519,Health,Personal Care,Northline,SUP00041,22.46,50.74,62.692,Y,No,2025-10-19,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000520,Essential Kitchen Item 520,Home,Furniture,EverPeak,SUP00092,125.21,186.67,53.800,N,0,2025-08-13,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000521,Pro Stationery Item 521,Office,Stationery,Nimbus,SUP00104,278.47,456.68,58.276,Y,0,2022-07-21,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000522,Essential Stationery Item 522,Office,Printing,Aster,SUP00083,18.75,bad,73.454,No,No,09/07/2020,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000523,Essential Printing Item 523,Office,Desk Setup,Northline,SUP00038,261.93,656.27,12.396,N,No,08/21/2021,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000524,Premium Pantry Item 524,Grocery,Beverage,Solace,SUP00052,260.06,693.07,33.827,Y,No,01/30/2020,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000525,Essential Fitness Item 525,Apparel,Fitness,EverPeak,SUP00048,,343.18,22.101,N,N,2022-09-13,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000526,Compact Footwear Item 526,Apparel,Fitness,Nimbus,SUP00029,49.91,78.09,53.433,0,Y,2026-02-20,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000527,Compact Storage Item 527,Home,Storage,Northline,SUP00083,70.18,193.94,25.772,N,Y,2023-11-03,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000528,Eco Accessories Item 528,Electronics,Computing,Cobalt,SUP00114,112.12,308.73,59.619,No,No,2021-07-21,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000529,Ultra Storage Item 529,Home,Lighting,Nimbus,SUP00033,230.58,389.13,36.263,No,No,09/21/2021,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000530,Eco Smart Home Item 530,Electronics,Accessories,EverPeak,SUP00036,286.42,753.65,8.860,Y,N,06/11/2024,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000531,Ultra Accessories Item 531,Electronics,Computing,Nimbus,SUP00062,109.37,168.31,33.620,N,No,09/21/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000532,Eco Lighting Item 532,Home,Storage,Nimbus,SUP00069,122.33,307.96,12.565,No,No,05/24/2022,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000533,Pro Pharmacy Item 533,Health,Wellness,Northline,SUP00032,240.22,584.67,35.828,No,No,11/21/2025,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000534,Eco Snack Item 534,Grocery,Beverage,Nimbus,SUP00112,271.78,393.88,13.029,Y,0,09/10/2021,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000535,Essential Wellness Item 535,Health,Personal Care,Aster,SUP00068,241.29,459.74,13.443,N,N,2025-03-02,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000536,Eco Pharmacy Item 536,Health,Medical Supplies,Nimbus,SUP00041,294.16,633.26,34.110,Y,No,09/25/2023,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000537,Eco Pharmacy Item 537,Health,Pharmacy,Aster,SUP00051,81.91,217.88,35.904,No,N,2020-11-06,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000538,Ultra Computing Item 538,Electronics,Audio,Aster,SUP00038,227.35,359.07,21.961,No,N,04/25/2023,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000539,Compact Furniture Item 539,Home,Kitchen,Nimbus,SUP00085,222.36,322.25,71.247,N,0,11/23/2025,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000540,Classic Organization Item 540,Office,Organization,Solace,SUP00019,191.55,483.56,70.451,0,N,2024-04-26,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000541,Compact Furniture Item 541,Home,Furniture,Nimbus,SUP00104,107.87,274.79,16.882,No,Y,2021-02-25,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000542,Premium Smart Home Item 542,Electronics,Computing,Solace,SUP00008,237.74,511.60,74.117,N,No,2022-04-10,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000543,Essential Footwear Item 543,Apparel,Footwear,Nimbus,SUP00120,12.31,30.88,53.435,0,Y,2024-03-10,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000544,Compact Frozen Item 544,Grocery,Pantry,Aster,SUP00038,59.49,128.02,16.996,Y,N,12/21/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000545,Eco Computing Item 545,Electronics,Smart Home,Aster,SUP00064,192.63,256.79,40.681,No,0,2024-08-02,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000546,Pro Fitness Item 546,Apparel,Fitness,Nimbus,SUP00093,136.23,165.45,27.722,No,0,2025-05-11,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000547,Compact Organization Item 547,Office,Desk Setup,Aster,SUP00053,3.65,8.57,59.268,Y,N,2022-10-18,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000548,Premium Frozen Item 548,Grocery,Snack,EverPeak,SUP00078,153.70,214.52,24.132,Y,Y,2025-06-15,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000549,Ultra Stationery Item 549,Office,Desk Setup,Northline,SUP00045,93.77,177.06,16.391,No,0,01/10/2025,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000550,Eco Desk Setup Item 550,Office,Desk Setup,Aster,SUP00093,79.00,174.38,73.792,0,0,01/14/2022,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000551,Essential Smart Home Item 551,Electronics,Audio,Nimbus,SUP00047,193.76,383.84,50.781,N,No,03/01/2022,Active,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000552,Ultra Personal Care Item 552,Health,Pharmacy,Cobalt,SUP00018,64.02,121.29,34.183,Y,0,03/13/2024,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000553,Compact Stationery Item 553,Office,Stationery,Cobalt,SUP_BAD,167.03,bad,49.547,No,No,12/13/2022,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000554,Essential Lighting Item 554,Home,Storage,Cobalt,SUP00043,197.11,474.28,64.039,Y,0,10/11/2025,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000555,Compact Personal Care Item 555,Health,Pharmacy,Cobalt,SUP00099,265.21,518.96,37.468,Y,N,2020-12-30,active ,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000556,Eco Kitchen Item 556,Home,Kitchen,Solace,SUP00012,228.67,611.56,72.112,Y,No,2023-11-01,Seasonal,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
SKU0000557,Premium Desk Setup Item 557,Office,Printing,Solace,SUP00029,59.04,111.58,73.569,No,N,11/22/2023,Discontinued,2026-06-20T05:01:23.815446+00:00,data/raw/master/products.csv
